# ---------------------------------- WARNING ----------------------------------
# Some of the data that you have obtained from this South Florida Water Management District
# database may not have received complete review. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that the South Florida Water Management District may not be held liable
# for any damages resulting from its use.
#
# DBHYDRO User Guide: https://www.sfwmd.gov/sites/default/files/documents/dbhydroinsightsuserdocumentation.pdf
#
# DBHYDRO FAQ: https://insights.sfwmd.gov/#/faq
#
# Provisional Data Statement:
# Data are provisional and subject to revision until they have been reviewed and have received approval.
# Current condition data relayed by satellite or other telemetry are not automatically screened for improbable values.
# Provisional data may be inaccurate due to instrument malfunctions or physical changes at the measurement location. 
# Subsequent review based on field inspections and measurements may result in significant revisions to the data.
# Data users are cautioned to consider carefully the provisional nature of the information before using it for decisions that concern 
# personal or public safety or the conduct of business that involves substantial monetary or operational consequences.
# Information concerning the accuracy and appropriate uses of these data or concerning other hydrologic data may be sought
# by contacting the agency to which a data set is attributed.
#
# Contact:   datarequests@sfwmd.gov
#
# Data for the following location(s) are contained in this output:
#        S28_S               S-28 SPILLWAY ON CANAL C-8 AT TIDEWATER
#
#-----------------------------------------------------------------------------
#
# Data provided:
#        agency  dbkey   station      parameter      frequency statistic strata  opNum   recorder  description
#        WMD     65070   S28_S        FLOW           BK        INST      0               DRV       S28_S - Derived Time Series Instantaneous flow (cfs) 
#
# Data-value qualification and other codes included in this output are described at: https://insightsdata.sfwmd.gov/#/reference-tables
#
TIMESERIESID,STATION,SOURCE_TIMESERIES,PARAMETER,TIMESTAMP,VALUE,CODE,REVISION_DATE,QUALITY_CODE
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 00:54:08,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 00:54:25,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 01:00:12,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 01:00:48,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 01:15:07,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 01:15:08,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 01:24:08,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 01:30:07,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 01:30:08,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 01:45:14,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 01:45:56,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 01:54:09,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 02:00:08,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 02:01:03,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 02:06:45,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 02:12:52,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 02:15:11,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 02:15:12,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 02:23:41,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 02:24:06,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 02:24:07,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 02:26:42,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 02:28:55,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 02:30:10,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 02:30:11,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 02:42:00,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 02:45:13,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 02:45:14,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 02:46:04,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 02:48:36,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 02:51:01,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 02:54:06,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 02:54:07,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 02:54:16,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 03:00:09,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 03:06:11,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 03:08:45,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 03:11:33,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 03:13:52,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 03:15:12,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 03:15:13,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 03:24:05,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 03:24:06,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 03:27:22,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 03:30:07,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 03:30:28,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 03:32:32,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 03:35:03,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 03:38:38,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 03:45:07,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 03:48:18,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 03:51:13,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 03:53:44,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 03:54:08,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 03:55:53,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 03:58:28,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 04:00:17,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 04:01:37,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 04:06:02,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 04:12:25,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 04:14:25,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 04:15:29,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 04:16:21,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 04:18:18,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 04:20:25,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 04:23:02,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 04:24:08,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 04:24:09,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 04:30:12,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 04:37:04,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 04:38:44,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 04:40:21,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 04:42:08,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 04:44:15,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 04:45:15,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 04:48:12,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 04:48:13,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 04:49:31,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 04:53:06,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 04:54:10,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 04:58:39,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 05:00:14,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 05:00:15,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 05:01:02,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 05:02:59,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 05:04:58,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 05:06:45,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 05:15:18,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 05:15:19,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 05:15:32,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 05:23:01,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 05:24:05,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 05:25:08,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 05:25:30,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 05:25:31,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 05:25:41,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 05:27:17,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 05:30:09,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 05:30:10,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 05:45:17,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 05:45:18,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 05:45:49,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 05:47:57,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 05:49:50,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 05:52:11,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 05:54:07,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 05:54:08,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 05:56:21,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 05:56:22,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 06:00:13,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 06:00:25,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 06:00:26,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 06:02:21,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 06:02:22,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 06:08:56,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 06:11:12,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 06:13:37,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 06:15:12,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 06:15:13,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 06:16:08,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 06:22:34,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 06:22:35,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 06:24:04,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 06:30:15,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 06:37:05,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 06:39:29,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 06:42:34,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 06:45:20,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 06:45:26,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 06:48:01,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 06:48:02,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 06:54:06,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 06:56:09,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 07:00:23,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 07:00:39,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 07:00:40,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 07:01:07,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 07:04:43,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 07:08:59,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 07:15:12,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 07:20:21,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 07:24:08,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 07:27:11,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 07:30:17,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 07:30:41,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 07:40:05,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 07:45:23,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 07:45:24,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 07:45:41,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 07:54:06,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 08:00:16,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 08:00:17,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 08:01:22,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 08:04:56,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 08:15:18,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 08:24:07,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 08:24:08,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 08:25:59,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 08:29:04,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 08:30:19,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 08:34:26,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 08:45:10,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 08:45:11,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 08:46:00,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 08:48:38,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 08:51:17,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 08:54:15,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 08:54:16,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 08:54:25,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 08:57:36,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 09:00:11,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 09:00:26,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 09:05:25,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 09:11:07,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 09:14:15,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 09:15:12,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 09:15:13,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 09:16:31,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 09:19:36,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 09:24:09,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 09:24:10,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 09:24:30,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 09:29:49,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 09:30:06,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 09:33:27,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 09:37:40,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 09:40:42,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 09:44:46,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 09:45:10,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 09:51:18,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 09:54:06,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 09:56:12,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 09:59:13,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 10:00:17,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 10:01:33,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 10:05:36,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 10:09:54,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 10:13:34,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 10:15:07,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 10:15:08,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 10:18:11,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 10:23:22,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 10:24:06,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 10:27:03,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 10:29:02,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 10:30:15,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 10:31:55,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 10:35:04,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 10:38:38,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 10:44:07,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 10:45:14,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 10:47:23,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 10:49:35,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 10:54:07,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 10:54:28,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 11:00:15,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 11:01:52,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 11:04:34,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 11:09:11,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 11:12:57,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 11:15:11,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 11:15:12,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 11:17:16,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 11:23:40,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 11:24:06,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 11:26:16,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 11:29:24,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 11:30:12,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 11:32:02,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 11:36:11,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 11:43:00,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 11:45:09,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 11:49:33,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 11:49:44,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 11:51:17,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 11:51:36,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 11:54:08,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 11:54:25,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 11:55:24,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 11:57:14,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 11:58:15,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 12:00:02,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 12:00:13,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 12:00:14,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 12:09:45,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 12:14:39,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 12:15:11,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 12:17:07,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 12:20:54,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 12:24:05,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 12:24:06,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 12:25:31,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 12:30:11,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 12:30:12,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 12:33:15,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 12:36:56,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 12:45:06,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 12:45:07,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 12:47:22,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 12:53:59,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 12:54:06,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 12:54:07,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 13:00:07,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 13:00:57,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 13:11:04,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 13:15:07,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 13:15:08,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 13:24:07,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 13:24:08,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 13:30:07,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 13:30:08,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 13:43:21,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 13:45:10,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 13:46:21,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 13:54:07,0, , ,A
"65070","S28_S","S28-S-Q",FLOW,2020-03-01 14:00:09,0, , ,A
